group,gene,rank,score,q,log2fc_default,log2fc_arithmetic,fraction_expressing,mean_normalized_count
13,GNLY,17556,-1.7677138256028508,0.2700456718638997,-1.5088547855771721,-2.183912597318201,0.09134615384615384,0.506026896761787
13,KLRD1,17944,-1.9442601156849968,0.19362869738304508,-2.3023346452854248,-3.06210595998244,0.04487179487179487,0.04902627751105107
13,PRF1,19217,-2.6483104210183406,0.03855812832240548,-2.0846221668474874,-2.773238232734695,0.0673076923076923,0.08153257589708816
13,FCGR3A,15841,-1.1087566321883966,0.734334709939947,-2.0738259235355967,-2.929820884905138,0.035256410256410256,0.029730121791506983
13,CD3D,22893,-10.54985231080116,1.4240090471655106e-24,-2.449601152532105,-2.7484192275075836,0.17307692307692307,0.238546281502031
13,CD3E,22939,-10.949066049561662,2.026805376251553e-26,-2.700732522469686,-2.9197275099610955,0.14262820512820512,0.1456046564750992
13,TRAC,22925,-10.83589800806638,6.856338615763628e-26,-2.593739070073795,-2.967133072096366,0.16826923076923078,0.17319528560954917
13,CD8A,19926,-3.1203455145388284,0.010153143835526535,-2.410570442059796,-2.9703540150261514,0.060897435897435896,0.039899754676139376
13,CD8B,20572,-3.6855556288904325,0.0015420076268639802,-2.71578631510235,-3.3030252785343905,0.046474358974358976,0.04071975479932999
13,MS4A1,20521,-3.649163605583213,0.0017510052831866884,-2.5051580732873213,-3.0502296886918283,0.05608974358974359,0.09189431462741514
13,CD79A,21161,-4.371478320837005,0.0001024116785658398,-2.2476637526742103,-2.8025984028701805,0.07852564102564102,0.13611932149911757
