method,group,gene,score,log10_two_sided_p
default,4,TALDO1,-40.76577809937174,-362.57446889183905
default,4,RPLP2,-53.01962001717041,-612.2409401841137
default,4,EIF3F,-39.07303795625622,-333.2094122613853
default,4,RPL27A,-54.07219527757814,-636.7267853481112
default,4,RPS13,-57.21586309220095,-712.720857727012
default,4,FTH1,-47.93575567091635,-500.7478017390654
default,4,EEF1G,-47.36061066206712,-488.8408911071919
default,4,UBXN1,-39.84363686823676,-346.4232808877584
default,4,COX8A,-39.39268241990267,-338.65924490761137
default,4,TRMT112,-39.10868385421837,-333.81496622190036
default,4,PRDX5,-38.4453925291301,-322.6372876548247
default,4,FAU,-59.25470317839579,-764.3008941773795
default,4,MALAT1,59.63472352953649,-774.1144685622546
default,4,CFL1,-44.03621962841299,-422.8315563151287
default,4,RPS3,-53.154065962890925,-615.3417339859611
default,4,ATP5MG,-58.15851509374667,-736.3444257484573
default,4,RPS25,-55.19719640147747,-663.429239338955
default,4,GAPDH,-39.29910355418802,-337.0591653491649
default,4,YBX3,-37.77306118156988,-311.5021307455501
default,4,PFDN5,-56.23647380508799,-688.5852647488957
default,4,ATP5MC2,-46.0940299416207,-463.1258780738065
default,4,RPS26,-52.053630205812304,-590.1925829136071
default,4,RPL41,-52.61307711808479,-602.912380143912
default,4,MYL6,-50.11042981779312,-547.0668643070026
default,4,PTGES3,-40.28178123077032,-354.0513043460999
default,4,NACA,-57.52916653289045,-720.5296739613989
default,4,ISCU,-38.96618765467335,-331.39753907626937
default,4,ARPC3,-51.470812965661,-577.0859374916236
default,4,ERP29,-38.56134179218037,-324.5774741087078
default,4,RPL6,-53.57374616082068,-625.0715084679723
default,4,RPLP0,-42.379716805593105,-391.73067620225595
default,4,COX6A1,-38.819858388046015,-328.9242559164522
default,4,DYNLL1,-37.80886560510596,-312.09017840322826
default,4,SAP18,-43.332721746543534,-409.47786081977006
default,4,RPL21,-60.674446024181485,-801.2845176540258
default,4,TPT1,-54.72866593822938,-652.2416716877146
default,4,ITM2B,-40.23794687720127,-353.28440432266325
default,4,COMMD6,-47.9783136903774,-501.63456291510613
default,4,PSME1,-41.75362411613978,-380.28593013506173
default,4,NEDD8,-40.05954057040422,-350.1717170840731
default,4,RPS29,-52.302956383148675,-595.8445734969401
default,4,RPL36AL,-51.93936781745892,-587.6113796994333
default,4,ATP5MPL,-40.76728612470316,-362.6011840437141
default,4,SRP14,-48.512668849628575,-512.8355793807988
default,4,SERF2,-57.67959307588997,-724.2940679658801
default,4,PPIB,-39.97362783885419,-348.6777100557701
default,4,RPL4,-41.25524613265267,-371.2973846897665
default,4,RPLP1,-53.23844831293884,-617.2918944086682
default,4,RPS17,-49.42350395553615,-532.213989298454
default,4,RPS2,-48.08494246263261,-503.85978863958746
default,4,ATP6V0C,-43.90597461040145,-420.34305964260375
default,4,ELOB,-54.49070076035754,-646.5960355266637
default,4,RPS15A,-55.23975848569683,-664.4502586203199
default,4,GABARAPL2,-43.31850728674838,-409.2102581399278
default,4,COX4I1,-52.540811812546266,-601.2616865635569
default,4,APRT,-40.7400237907466,-362.11837543611546
default,4,RPL13,-46.393246962401676,-469.137967790746
default,4,PFN1,-38.73744338101807,-327.53535383156714
default,4,RNASEK,-39.75308421508073,-344.85716306119224
default,4,GABARAP,-52.792965029284275,-607.0312494925056
default,4,EIF5A,-37.95857471826451,-314.55500999140963
default,4,RPL26,-57.133624902159305,-710.678203597097
default,4,UBB,-52.47550537322716,-599.7718985327798
default,4,SNHG29,-45.51906378213692,-451.68232504790285
default,4,RPL23A,-54.1373309970484,-638.2578278902106
default,4,RPL23,-51.447973088741065,-576.5753071940375
default,4,RPL19,-53.60845716437251,-625.8796645602085
default,4,RPL27,-55.9624399943902,-681.9066713301833
default,4,NME2,-44.55030383799346,-432.72567975924795
default,4,RPL38,-51.38970884318665,-575.273721311226
default,4,SUMO2,-45.72380565799683,-455.74085113738795
default,4,MYL12A,-45.3023044483461,-447.40541108376027
default,4,MYL12B,-49.475835686343345,-533.3383100614317
default,4,RPL17,-54.17465970494913,-639.13608518009
default,4,GPX4,-39.88571931097604,-347.1523125080014
default,4,ATP5F1D,-40.35140647578927,-355.27114094557805
default,4,RPS15,-56.00136615230508,-682.8533704544423
default,4,UQCR11,-52.547008536583355,-601.4031440762866
default,4,OAZ1,-58.594456357278524,-747.399905277944
default,4,RPL36,-50.95148115310782,-565.5312239370808
default,4,TRAPPC5,-37.78524122983302,-311.7021119916505
default,4,RPS28,-53.79910449080728,-630.327721568477
default,4,UBL5,-50.18134155881583,-548.6117996306581
default,4,TRIR,-41.10717308471218,-368.6475722398443
default,4,PRDX2,-37.732769264864274,-310.8410463491263
default,4,C19orf53,-39.74034932730886,-344.6371972603275
default,4,RPL18A,-53.923130428611046,-633.2298843331014
default,4,UBA52,-64.40481292313758,-902.6294797138344
default,4,NDUFA13,-44.91704868850762,-439.85420488626613
default,4,COX6B1,-51.424793804502606,-576.0573203211178
default,4,EIF3K,-49.441740493674835,-532.6056571325684
default,4,GMFG,-42.51222386160178,-394.1746722629734
default,4,RPS16,-54.122484467336704,-637.9086918800374
default,4,RPS19,-47.791779899348036,-497.7536764263875
default,4,SNRPD2,-41.36992109397409,-373.3560671195999
default,4,RPL18,-53.5403053942394,-624.2934212805811
default,4,FTL,-63.17932894154131,-868.6696651219739
default,4,RPL13A,-47.34710550259631,-488.5630267408724
default,4,RPS11,-58.53752738482754,-745.9515013816722
default,4,RPS9,-54.31476785898953,-642.437899248488
default,4,RPL28,-50.95168439102311,-565.5357229148913
default,4,RPS5,-54.01868883162059,-635.4704717883301
default,4,ATP5F1E,-63.66592319070009,-882.075794468449
default,4,PSMA7,-41.27119014710692,-371.58327522803756
default,4,RPS21,-38.58867322702814,-325.03566255335465
default,4,PPDPF,-39.48421061505208,-340.22793726675366
default,4,ATP5PF,-40.39800486500622,-356.0887215820468
default,4,SOD1,-45.347923230811375,-448.3038282656189
default,4,ATP5PO,-40.876674867847974,-364.5416732794634
default,4,MIF,-43.47123448294894,-412.0901051133276
default,4,UQCR10,-44.396221044897935,-429.74814566456115
default,4,RPL3,-45.226925537945384,-445.92287693487526
default,4,RBX1,-45.831308353287774,-457.8791247296394
default,4,SMDT1,-41.86975019617635,-382.395820248025
default,4,TSPO,-38.724302017415624,-327.31416099448006
default,4,SLC25A6,-43.80021569642366,-418.327818210149
default,4,TMSB4X,-46.74549485241843,-476.26540021747195
default,4,NDUFB11,-41.5001457881941,-375.7008246674387
default,4,UXT,-43.629115792681176,-415.07778195344906
default,4,RPS4X,-53.405497685029665,-621.1616896144895
default,4,COX7B,-43.913512704679434,-420.48688376587984
default,4,SH3BGRL,-38.56104100006575,-324.57243338631906
default,4,RPL36A,-51.88366030487881,-586.3549945777896
default,4,RPL39,-54.18568536185344,-639.3956088592038
default,4,NDUFA1,-44.836859136652066,-438.2905502182145
default,4,SSR4,-42.456959407677004,-393.1544332548588
default,4,RPL10,-50.357896368204614,-552.4678362253003
default,4,RPS4Y1,-46.15658453956682,-464.3795581114643
default,4,MT-ND1,72.52801899733944,-1144.2212199570063
default,4,MT-ND2,72.88958737815125,-1155.6406351517685
default,4,MT-CO1,74.59418035648629,-1210.2414427545461
default,4,MT-CO2,75.24480589469388,-1231.4146957984328
default,4,MT-ATP6,77.99684440845482,-1323.0071288747806
default,4,MT-CO3,75.8116079871206,-1250.0099033226952
default,4,MT-ND3,74.4413718651196,-1205.2952634031974
default,4,MT-ND4L,48.679472303841905,-516.3574565995855
default,4,MT-ND4,75.33608410720748,-1234.3998576413703
default,4,MT-ND5,73.25227763225544,-1167.1525123231968
default,4,MT-CYB,77.51488398376458,-1306.729143841506
default,5,RPL22,-50.21466663744439,-549.3385982994203
default,5,RPL11,-54.622860498005835,-649.7284412034521
default,5,PITHD1,53.74077415653708,-628.9651215029867
default,5,RSRP1,-38.96587477558901,-331.39224082466677
default,5,CD52,-41.33666787182691,-372.75850680376965
default,5,HMGN2,-40.05721540409064,-350.13124068053827
default,5,LAPTM5,-39.20325046980409,-335.4241398820804
default,5,RPS8,-54.25812009610682,-641.1019015448368
default,5,PDZK1IP1,38.04190426922669,-315.93117313359625
default,5,JUN,-50.03705706520219,-545.4706095028897
default,5,RPL5,-51.550986434926195,-578.88016555852
default,5,TENT5C,41.690520888915124,-379.1418646396268
default,5,TXNIP,-56.79196635191206,-702.2234366126526
default,5,SELENBP1,56.07536097355473,-684.6547667631669
default,5,S100A6,-41.71603754652858,-379.6042751107711
default,5,RPS27,-58.44453032980174,-743.5884693030699
default,5,TPM3,-39.838190053490706,-346.32897704727117
default,5,CD48,-38.96806057942292,-331.42925581608887
default,5,PRRC2C,-41.57533423116297,-377.057980169395
default,5,GAS5,-42.269714668394805,-389.7075564860094
default,5,PTPRC,-51.258179796342155,-572.3408654183327
default,5,ADIPOR1,52.99787668063473,-611.7401999723012
default,5,BTG2,-44.1984601649937,-425.9416670475551
default,5,H3F3A,-41.785993677803354,-380.87346302332327
default,5,GUK1,55.07609733155652,-660.5285033022254
default,5,HNRNPU,-44.67039602991399,-435.0535173060537
default,5,TRIM58,54.01000533948395,-635.2667035053283
default,5,RPS7,-52.00144677717833,-589.0130488295857
default,5,SRSF7,-49.41036628884115,-531.9319198709462
default,5,ZFP36L2,-53.425211738753596,-621.6191762838597
default,5,CALM2,-42.02642429309106,-385.25170141813544
default,5,RPS27A,-54.172139941011565,-639.0767819817163
default,5,TMSB10,-52.214273812620675,-593.8311303944956
default,5,RPL31,-47.95557332141407,-501.16063486368773
default,5,GYPC,39.34134903560096,-337.7810387359852
default,5,CXCR4,-47.42603632117544,-490.1881241334805
default,5,HNRNPA3,-39.5191459624575,-340.82764935992094
default,5,STRADB,43.269805793273,-408.29406451507026
default,5,EEF1B2,-48.269962170710535,-507.7326597326106
default,5,RPL37A,-53.33094114197401,-619.4330473146086
default,5,ARPC2,-44.68251162830765,-435.288710736326
default,5,NCL,-42.86800820994697,-400.7745587136091
default,5,PTMA,-57.93314590997423,-730.6614124289406
default,5,EMC3,39.39350127421906,-338.67326304897693
default,5,RPL32,-52.97447036457996,-611.2013914142569
default,5,RPL15,-51.96623972256787,-588.2179100168636
default,5,RPSA,-52.241453242436364,-594.4478474815598
default,5,RPL14,-52.81865117484389,-607.620527932508
default,5,TMA7,-43.59971645193764,-414.52062189369826
default,5,RPL29,-51.70155969546088,-582.2574351792184
default,5,FOXP1,-39.236651634104156,-335.9934315735396
default,5,MTRNR2L12,-58.80089181700409,-752.6639001958137
default,5,RPL24,-47.8438995626807,-498.8365196738363
default,5,MBNL1,-44.379790808048384,-429.4312517402214
default,5,CCNL1,-42.50288789452445,-394.00222759121834
default,5,TRA2B,-38.49956995768846,-323.5431158158203
default,5,EIF4A2,-42.93151882205913,-401.95847547154307
default,5,RPL35A,-47.53537335152447,-492.44371938238436
default,5,RPL9,-52.078670706200846,-590.7590084701733
default,5,HNRNPDL,-43.028238039562176,-403.76480529237665
default,5,SNCA,60.911142300534905,-807.5354568458908
default,5,RPL34,-53.718161495445806,-628.4372857150114
default,5,RPS3A,-53.4663803131063,-622.5750831827465
default,5,SUB1,-38.84925173246029,-329.42032155219425
default,5,RPL37,-54.17326927299242,-639.1033607173675
default,5,RPS23,-53.4808066184101,-622.9102264887358
default,5,COX7C,-38.967436064041806,-331.4186798926639
default,5,HINT1,-43.86481802692688,-419.5582418173386
default,5,RPS14,-51.74045139081993,-583.1313524941127
default,5,NPM1,-44.96400673205122,-440.7711582377198
default,5,DUSP1,-50.013879738120494,-544.9668628278547
default,5,RACK1,-51.04042949797867,-567.5019431605524
default,5,GMPR,56.028040922698025,-683.5024909873317
default,5,RIPOR2,-40.24965201233952,-353.4891088566922
default,5,HLA-A,-53.127492245838106,-614.7282288689182
default,5,HLA-E,-52.657252981036514,-603.9225675737782
default,5,HLA-C,-54.400535624475665,-644.4633232455868
default,5,HLA-B,-55.60126272412733,-673.154070807493
default,5,RPS18,-56.18323559705298,-687.2852222524093
default,5,RPS10,-44.01036133649616,-422.3369149345091
default,5,RPL10A,-50.85133404701877,-563.3164981319042
default,5,SRSF3,-43.505505704548746,-412.7377193086769
default,5,HSP90AB1,-38.74109347489312,-327.59680479108073
default,5,EEF1A1,-60.156935891939504,-787.7022646025634
default,5,SNHG5,-41.566676886692235,-376.90158962804804
default,5,PNISR,-46.13826999242805,-464.01233358060614
default,5,RPS12,-48.060489303294275,-503.34904182034506
default,5,ACTB,-53.87357475018415,-632.0694980206069
default,5,TOMM7,-45.39799287897897,-449.29094074918686
default,5,HNRNPA2B1,-54.22300151450869,-640.2743540258444
default,5,SEPTIN7,-39.78752884534503,-345.45246722848685
default,5,PPIA,-47.36324129960415,-488.8950248521621
default,5,IKZF1,-39.935661291598514,-348.0184992582985
default,5,ARPC1B,-39.26726329636856,-336.5156040377942
default,5,UBE2H,44.71087243305262,-435.83951254709785
default,5,BPGM,61.79991095658161,-831.2242000881023
default,5,MKRN1,59.0261753321523,-758.4296240107542
default,5,DMTN,39.162454002532634,-334.72945902813586
default,5,SLC25A37,53.224622602633715,-616.9721566776311
default,5,BNIP3L,59.369055093564796,-767.2473016195062
default,5,SARAF,-39.22928235260697,-335.8677874141735
default,5,RPS20,-50.845333495065205,-563.1839358273934
default,5,SNHG6,-42.566489581796354,-395.1777635665161
default,5,RPL7,-45.92466231275931,-459.74004378947325
default,5,CA1,40.36595759348284,-355.52634282176484
default,5,RPL30,-51.26857017099549,-572.5722784531237
default,5,PABPC1,-52.87967673616869,-609.0216938622505
default,5,YWHAZ,-41.64772076812925,-378.36687944030217
default,5,EIF3E,-40.00844855926768,-349.2828500751628
default,5,EEF1D,-50.289324849109484,-550.9685961000265
default,5,RPL8,-51.39881805802224,-575.4771181352664
default,5,RPS6,-52.21008175312493,-593.7360386706498
default,5,BAG1,44.77097423204285,-437.00791756273475
default,5,DCAF12,54.41205272896243,-644.7355453323526
default,5,ISCA1,46.48151405447953,-470.918918936546
default,5,HEMGN,38.01419660348447,-315.4732547180655
default,5,RPL35,-52.56392175947603,-601.7893204147919
default,5,RPL12,-49.57600077865044,-535.4936219409492
default,5,DPM2,38.159620214272366,-317.8803530374586
default,5,SET,-39.532547021677296,-341.0578370841383
default,5,RPL7A,-51.42223998696154,-576.0002644907705
default,5,EDF1,-40.55469655024603,-358.8448299701604
default,5,VIM,-43.96881024647252,-421.5426950649638
default,5,MARCH8,45.80087555777969,-457.2732946265546
default,5,NCOA4,50.79603841431572,-562.0955160957913
default,5,RPS24,-52.78385786167342,-606.8223862844061
default,5,IFIT1B,52.664286585516344,-604.0834860543332
default,5,MXI1,46.68115861108547,-474.9595914251255
default,5,RPLP2,-52.785819880829095,-606.8673800650064
default,5,HBB,67.31458213719449,-985.8753450054535
default,5,HBD,55.42220115362403,-668.8357759058271
default,5,RPL27A,-51.98189684360195,-588.5714540862242
default,5,RPS13,-49.53145982123971,-534.5346698880246
default,5,FTH1,-44.23013610555343,-426.550220091404
default,5,EEF1G,-49.283233172277725,-529.2062066408796
default,5,SF1,-44.696708944638374,-435.56439648870236
default,5,FAU,-47.153081465268656,-484.5797834783891
default,5,NEAT1,-47.998966731812004,-502.06518386296466
default,5,MALAT1,-67.2416933857759,-983.7451729695268
default,5,CFL1,-48.73852305042538,-517.6071450407576
default,5,RPS3,-53.207562924139545,-616.5777435531379
default,5,RPS25,-48.17270430869128,-505.69498522328473
default,5,HSPA8,-42.884638534116625,-401.08439942505163
default,5,GAPDH,-40.313100172913565,-354.59975289542626
default,5,CD69,-38.273024401040914,-319.76382494310826
default,5,YBX3,50.89857082915799,-564.3605841133301
default,5,ARHGDIB,-44.30287653456901,-427.9493458985368
default,5,PFDN5,-39.766074139856244,-345.08160655471687
default,5,ATP5MC2,-42.0995134098611,-386.5876263770656
default,5,HNRNPA1,-46.880790156954305,-479.0173010591953
default,5,RPS26,-50.31224196144905,-551.4694262103477
default,5,RPL41,-54.78565864712588,-653.597451829602
default,5,NACA,-42.46525563851732,-393.3075056945749
default,5,NAP1L1,-40.99860988958612,-366.71084711011275
default,5,BTG1,-54.75813573385057,-652.9425425508585
default,5,SLC25A3,-38.26452318541546,-319.62243909753977
default,5,RPL6,-50.990772718737624,-566.4013353837138
default,5,RPLP0,-52.00428832216241,-589.0772475815186
default,5,RNF10,47.7369695186964,-496.616202688871
default,5,UBC,-48.4635801538887,-511.80142419384674
default,5,RPL21,-42.55490742362406,-394.9635623295871
default,5,HMGB1,-50.86459719242524,-563.609558823494
default,5,N4BP2L2,-41.09497521503987,-368.4297118991045
default,5,TPT1,-53.792892567238695,-630.1825403873933
default,5,COMMD6,-40.819095545431516,-363.5196040066827
default,5,ARGLU1,-45.0229922097977,-441.9243285400195
default,5,HNRNPC,-38.153260565974655,-317.77489418308966
default,5,NFKBIA,-38.22131452748444,-318.9043099340303
default,5,RPS29,-53.824909389110616,-630.9309968081695
default,5,RPL36AL,-38.34115122267849,-320.89799200196506
default,5,LGALS3,56.252098826410794,-688.9670512056315
default,5,SRSF5,-52.46690589716695,-599.5758629340614
default,5,FOS,-51.33287443807115,-574.0054970926933
default,5,CALM1,-49.47166247349777,-533.2486070710463
default,5,GLRX5,59.81490703273377,-778.7894061730914
default,5,HSP90AA1,-48.82213004707239,-519.3791052269693
default,5,SRP14,-42.2838235117132,-389.96674762999726
